Alpha,Beta,Rho,Heuristic weight,Random seed,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,1.00,102,2160,1990,2076.10,2145,0,0.00,0,4.08,4.56,4.84,0.00
1.00,2.00,0.80,1.00,101,2160,1857,2021.30,2108,0,0.00,0,4.46,4.73,5.22,0.00
1.00,2.00,0.80,1.00,103,2160,2009,2101.90,2153,0,0.00,0,3.78,4.94,6.83,0.00
