Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
cycle-cover-msa-patching,1.00,2.00,0.80,0.90,5280,5,297.18,1692,0,0.00,0,0.65,0.74,0.76,0.00
cycle-cover,1.00,2.00,0.80,0.90,5280,99,1352.16,5058,0,0.00,0,0.82,1.07,1.40,0.00
msa-heuristic,1.00,2.00,0.80,0.40,5280,1375,3637.64,5266,0,0.00,0,1.89,2.12,2.35,0.00
baseline,1.00,2.00,0.80,0.00,5280,3,2007.60,4966,0,0.00,0,1.98,2.25,2.43,0.00
