Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.50,500,58,186.70,472,0,0.00,0,2.22,4.56,6.65,0.00
1.00,2.00,0.80,0.40,500,51,154.43,407,0,0.00,0,2.15,4.73,8.42,0.00
1.00,2.00,0.80,0.30,500,43,205.37,461,0,0.00,0,1.84,4.93,11.65,0.00
1.00,2.00,0.80,0.20,500,75,228.07,481,0,0.00,0,1.33,5.07,10.64,0.00
1.00,2.00,0.80,0.80,500,31,156.93,487,0,0.00,0,3.74,5.13,6.97,0.00
1.00,2.00,0.80,0.10,500,42,230.93,479,0,0.00,0,1.39,5.19,17.92,0.00
1.00,2.00,0.80,0.60,500,46,126.23,329,0,0.00,0,2.41,5.21,13.43,0.00
1.00,2.00,0.80,0.70,500,37,170.03,488,0,0.00,0,3.74,5.43,10.83,0.00
1.00,2.00,0.80,1.00,500,33,169.97,481,0,0.00,0,3.74,5.43,13.43,0.00
1.00,2.00,0.80,0.90,500,29,162.57,491,0,0.00,0,3.74,5.90,13.43,0.00
1.00,2.00,0.80,0.00,500,71,251.27,497,0,0.00,0,1.14,6.50,15.33,0.00
