Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.90,500,61,183.50,498,0,0.00,0,3.74,4.49,6.84,0.00
1.00,2.00,0.80,0.80,500,66,132.50,296,0,0.00,0,3.74,4.50,5.70,0.00
1.00,2.00,0.80,1.00,500,66,165.50,473,0,0.00,0,3.74,4.57,7.09,0.00
1.00,2.00,0.80,0.70,500,42,186.30,462,0,0.00,0,3.74,4.72,6.65,0.00
1.00,2.00,0.80,0.50,500,53,227.20,341,0,0.00,0,3.74,4.91,6.52,0.00
1.00,2.00,0.80,0.60,500,37,189.40,479,0,0.00,0,3.74,5.06,6.65,0.00
1.00,2.00,0.80,0.40,500,66,212.50,458,0,0.00,0,3.29,5.06,9.18,0.00
1.00,2.00,0.80,0.20,500,69,273.50,483,0,0.00,0,3.17,5.56,15.52,0.00
1.00,2.00,0.80,0.30,500,78,283.50,489,0,0.00,0,3.55,5.59,14.57,0.00
1.00,2.00,0.80,0.10,500,92,265.20,468,0,0.00,0,2.85,5.91,14.88,0.00
1.00,2.00,0.80,0.00,500,71,244.00,496,0,0.00,0,3.55,7.43,12.16,0.00
