Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.50,500,36,134.70,447,0,0.00,0,2.22,3.95,5.45,0.00
1.00,2.00,0.80,0.60,500,31,161.90,464,0,0.00,0,1.39,4.07,5.45,0.00
1.00,2.00,0.80,0.40,500,45,217.50,478,0,0.00,0,3.74,4.17,5.70,0.00
1.00,2.00,0.80,0.90,500,58,133.80,316,0,0.00,0,3.55,4.26,7.09,0.00
1.00,2.00,0.80,1.00,500,38,138.30,310,0,0.00,0,3.74,4.29,6.08,0.00
1.00,2.00,0.80,0.30,500,46,205.70,467,0,0.00,0,3.74,4.42,6.08,0.00
1.00,2.00,0.80,0.10,500,83,227.80,469,0,0.00,0,3.74,4.78,9.94,0.00
1.00,2.00,0.80,0.70,500,45,192.80,498,0,0.00,0,3.74,4.81,7.54,0.00
1.00,2.00,0.80,0.20,500,75,197.00,367,0,0.00,0,3.74,4.86,6.90,0.00
1.00,2.00,0.80,0.80,500,52,152.30,243,0,0.00,0,3.74,5.07,7.09,0.00
1.00,2.00,0.80,0.00,500,71,244.00,496,0,0.00,0,3.55,7.43,12.16,0.00
