Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.30,500,166,292.10,434,0,0.00,0,1.39,3.41,5.70,0.00
1.00,2.00,0.80,0.70,500,73,265.80,468,0,0.00,0,2.85,4.08,5.19,0.00
1.00,2.00,0.80,0.50,500,64,204.80,468,0,0.00,0,1.90,4.17,6.84,0.00
1.00,2.00,0.80,0.90,500,73,258.70,473,0,0.00,0,1.96,4.20,5.51,0.00
1.00,2.00,0.80,1.00,500,106,322.50,474,0,0.00,0,0.70,5.03,11.02,0.00
1.00,2.00,0.80,0.60,500,77,222.90,462,0,0.00,0,2.85,5.05,7.73,0.00
1.00,2.00,0.80,0.40,500,52,239.20,486,0,0.00,0,1.84,5.12,12.98,0.00
1.00,2.00,0.80,0.20,500,105,226.10,400,0,0.00,0,1.58,5.14,10.01,0.00
1.00,2.00,0.80,0.80,500,63,278.80,485,0,0.00,0,1.46,5.69,17.92,0.00
1.00,2.00,0.80,0.10,500,87,230.30,461,0,0.00,0,4.18,6.76,17.29,0.00
1.00,2.00,0.80,0.00,500,71,244.00,496,0,0.00,0,3.55,7.43,12.16,0.00
