Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.70,0.50,500,20,170.07,487,0,0.00,0,0.82,3.49,6.78,0.00
1.00,2.00,0.80,0.60,0.25,500,29,180.90,492,0,0.00,0,2.15,3.54,6.21,0.00
1.00,2.00,0.80,0.60,0.50,500,29,182.80,492,0,0.00,0,2.34,3.58,5.38,0.00
1.00,2.00,0.80,0.80,0.25,500,23,191.27,466,0,0.00,0,2.09,3.64,6.14,0.00
1.00,2.00,0.80,0.70,0.25,500,20,167.03,444,0,0.00,0,1.14,3.66,6.21,0.00
1.00,2.00,0.80,0.80,0.50,500,30,209.13,463,0,0.00,0,2.53,3.68,7.03,0.00
1.00,2.00,0.80,0.50,0.25,500,32,201.93,455,0,0.00,0,2.22,3.75,4.50,0.00
1.00,2.00,0.80,0.70,0.75,500,33,217.60,463,0,0.00,0,2.03,3.76,5.89,0.00
1.00,2.00,0.80,0.70,1.00,500,33,217.60,463,0,0.00,0,2.03,3.76,5.89,0.00
1.00,2.00,0.80,1.00,0.50,500,13,183.57,489,0,0.00,0,2.72,3.77,5.32,0.00
1.00,2.00,0.80,0.40,0.25,500,32,218.27,498,0,0.00,0,1.58,3.86,5.95,0.00
1.00,2.00,0.80,0.90,0.50,500,27,183.77,497,0,0.00,0,1.77,3.93,6.27,0.00
1.00,2.00,0.80,0.30,0.50,500,39,191.70,492,0,0.00,0,1.39,3.97,9.63,0.00
1.00,2.00,0.80,0.90,0.25,500,23,178.33,482,0,0.00,0,2.09,3.98,6.40,0.00
1.00,2.00,0.80,0.50,0.50,500,32,189.53,483,0,0.00,0,2.34,4.01,7.16,0.00
1.00,2.00,0.80,0.30,0.25,500,34,196.37,489,0,0.00,0,2.22,4.03,6.78,0.00
1.00,2.00,0.80,1.00,0.25,500,29,161.37,474,0,0.00,0,2.41,4.12,5.32,0.00
1.00,2.00,0.80,0.60,0.75,500,24,195.80,450,0,0.00,0,2.34,4.12,7.03,0.00
1.00,2.00,0.80,0.60,1.00,500,24,195.80,450,0,0.00,0,2.34,4.12,7.03,0.00
1.00,2.00,0.80,0.50,0.75,500,36,175.13,467,0,0.00,0,2.28,4.12,6.84,0.00
1.00,2.00,0.80,0.50,1.00,500,36,175.13,467,0,0.00,0,2.28,4.12,6.84,0.00
1.00,2.00,0.80,0.40,0.50,500,33,206.17,458,0,0.00,0,2.60,4.17,7.09,0.00
1.00,2.00,0.80,0.30,0.75,500,66,228.03,486,0,0.00,0,2.22,4.25,4.94,0.00
1.00,2.00,0.80,0.30,1.00,500,66,228.03,486,0,0.00,0,2.22,4.25,4.94,0.00
1.00,2.00,0.80,0.20,0.00,500,65,206.67,495,0,0.00,0,0.19,4.27,8.99,0.00
1.00,2.00,0.80,0.80,0.75,500,17,198.90,431,0,0.00,0,2.09,4.27,6.78,0.00
1.00,2.00,0.80,0.80,1.00,500,17,198.90,431,0,0.00,0,2.09,4.27,6.78,0.00
1.00,2.00,0.80,0.40,0.75,500,41,218.60,487,0,0.00,0,2.60,4.27,6.08,0.00
1.00,2.00,0.80,0.40,1.00,500,41,218.60,487,0,0.00,0,2.60,4.27,6.08,0.00
1.00,2.00,0.80,0.70,0.00,500,45,242.07,466,0,0.00,0,3.55,4.34,5.76,0.00
1.00,2.00,0.80,0.20,0.25,500,49,183.50,465,0,0.00,0,2.22,4.39,11.08,0.00
1.00,2.00,0.80,0.40,0.00,500,37,172.77,495,0,0.00,0,1.33,4.48,8.87,0.00
1.00,2.00,0.80,0.20,0.75,500,50,209.43,489,0,0.00,0,2.85,4.52,10.26,0.00
1.00,2.00,0.80,0.20,1.00,500,50,209.43,489,0,0.00,0,2.85,4.52,10.26,0.00
1.00,2.00,0.80,0.60,0.00,500,65,170.30,488,0,0.00,0,3.29,4.53,6.84,0.00
1.00,2.00,0.80,0.30,0.00,500,60,252.57,482,0,0.00,0,1.39,4.55,11.59,0.00
1.00,2.00,0.80,0.50,0.00,500,43,176.50,465,0,0.00,0,1.77,4.55,13.74,0.00
