Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.90,500,140,293.40,428,0,0.00,0,2.85,4.05,6.46,0.00
1.00,2.00,0.80,0.70,500,125,267.60,432,0,0.00,0,2.98,4.43,7.09,0.00
1.00,2.00,0.80,0.50,500,75,260.40,477,0,0.00,0,1.58,4.65,7.16,0.00
1.00,2.00,0.80,0.30,500,98,262.10,470,0,0.00,0,2.72,5.49,15.39,0.00
1.00,2.00,0.80,1.00,500,84,255.30,484,0,0.00,0,2.91,5.49,14.31,0.00
1.00,2.00,0.80,0.40,500,43,159.60,327,0,0.00,0,3.10,5.55,12.98,0.00
1.00,2.00,0.80,0.80,500,86,309.60,486,0,0.00,0,3.80,5.74,14.12,0.00
1.00,2.00,0.80,0.20,500,105,250.80,472,0,0.00,0,1.84,5.90,12.86,0.00
1.00,2.00,0.80,0.10,500,63,198.10,391,0,0.00,0,1.39,6.62,16.66,0.00
1.00,2.00,0.80,0.00,500,71,244.00,496,0,0.00,0,3.55,7.43,12.16,0.00
1.00,2.00,0.80,0.60,500,94,296.70,489,0,0.00,0,1.46,8.18,16.15,0.00
