Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.80,500,40,277.67,499,0,0.00,0,1.39,3.52,6.90,0.00
1.00,2.00,0.80,0.90,500,65,279.83,494,0,0.00,0,1.84,4.04,8.99,0.00
1.00,2.00,0.80,0.70,500,40,262.10,492,0,0.00,0,1.14,4.22,13.93,0.00
1.00,2.00,0.80,1.00,500,33,231.73,470,0,0.00,0,1.39,4.36,14.69,0.00
1.00,2.00,0.80,0.30,500,65,262.93,488,0,0.00,0,0.89,4.74,15.71,0.00
1.00,2.00,0.80,0.40,500,49,237.47,495,0,0.00,0,1.39,4.75,9.44,0.00
1.00,2.00,0.80,0.50,500,82,247.70,482,0,0.00,0,1.39,4.88,9.63,0.00
1.00,2.00,0.80,0.10,500,95,269.17,495,0,0.00,0,0.63,5.02,14.69,0.00
1.00,2.00,0.80,0.60,500,42,243.07,483,0,0.00,0,0.19,5.04,13.43,0.00
1.00,2.00,0.80,0.20,500,30,269.73,498,0,0.00,0,1.39,5.15,14.12,0.00
1.00,2.00,0.80,0.00,500,71,251.27,497,0,0.00,0,1.14,6.50,15.33,0.00
