Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.90,0.00,500,27,202.40,485,0,0.00,0,0.55,0.83,1.26,0.00
1.00,2.00,0.80,1.00,0.00,500,40,256.23,497,0,0.00,0,0.54,0.84,1.33,0.00
1.00,2.00,0.80,0.80,0.00,500,33,233.17,476,0,0.00,0,0.55,0.85,1.72,0.00
1.00,2.00,0.80,0.60,0.00,500,38,240.23,478,0,0.00,0,0.40,0.86,2.00,0.00
1.00,2.00,0.80,0.90,0.25,500,26,310.77,497,0,0.00,0,0.60,0.91,1.35,0.00
1.00,2.00,0.80,0.70,0.00,500,25,183.53,434,0,0.00,0,0.45,0.91,1.81,0.00
1.00,2.00,0.80,0.50,0.00,500,46,232.27,496,0,0.00,0,0.45,0.99,1.66,0.00
1.00,2.00,0.80,0.60,0.25,500,26,255.93,495,0,0.00,0,0.63,1.06,2.11,0.00
1.00,2.00,0.80,0.80,0.25,500,30,270.50,486,0,0.00,0,0.62,1.06,2.17,0.00
1.00,2.00,0.80,1.00,0.25,500,22,275.40,497,0,0.00,0,0.63,1.06,2.07,0.00
1.00,2.00,0.80,0.70,0.25,500,25,217.87,474,0,0.00,0,0.63,1.06,1.96,0.00
1.00,2.00,0.80,0.90,0.50,500,25,258.97,489,0,0.00,0,0.80,1.11,1.75,0.00
1.00,2.00,0.80,0.90,0.75,500,25,258.97,489,0,0.00,0,0.80,1.11,1.75,0.00
1.00,2.00,0.80,0.90,1.00,500,25,258.97,489,0,0.00,0,0.80,1.11,1.75,0.00
1.00,2.00,0.80,0.50,0.50,500,22,247.07,483,0,0.00,0,0.35,1.12,1.94,0.00
1.00,2.00,0.80,0.50,0.75,500,22,247.07,483,0,0.00,0,0.35,1.12,1.94,0.00
1.00,2.00,0.80,0.50,1.00,500,22,247.07,483,0,0.00,0,0.35,1.12,1.94,0.00
1.00,2.00,0.80,0.80,0.50,500,25,277.50,488,0,0.00,0,0.63,1.21,2.00,0.00
1.00,2.00,0.80,0.80,0.75,500,25,277.50,488,0,0.00,0,0.63,1.21,2.00,0.00
1.00,2.00,0.80,0.80,1.00,500,25,277.50,488,0,0.00,0,0.63,1.21,2.00,0.00
1.00,2.00,0.80,1.00,0.50,500,20,224.57,484,0,0.00,0,0.72,1.26,2.23,0.00
1.00,2.00,0.80,1.00,0.75,500,20,224.57,484,0,0.00,0,0.72,1.26,2.23,0.00
