Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,1.00,5000,127,1559.90,4616,0,0.00,0,0.00,2.88,4.31,10.00
1.00,2.00,0.80,0.90,5000,130,2110.80,4296,0,0.00,0,0.00,2.94,5.87,10.00
1.00,2.00,0.80,0.40,5000,118,1915.60,4541,0,0.00,0,0.00,2.95,4.31,10.00
1.00,2.00,0.80,0.20,5000,116,1101.50,4621,0,0.00,0,1.57,3.19,6.94,0.00
1.00,2.00,0.80,0.80,5000,91,1065.60,2655,0,0.00,0,1.01,3.36,4.81,0.00
1.00,2.00,0.80,0.50,5000,71,2176.50,4624,0,0.00,0,1.57,3.39,5.37,0.00
1.00,2.00,0.80,0.60,5000,82,1383.90,4038,0,0.00,0,1.73,3.84,6.94,0.00
1.00,2.00,0.80,0.70,5000,118,1520.40,4913,0,0.00,0,1.68,3.89,6.49,0.00
1.00,2.00,0.80,0.30,5000,240,2083.70,4878,0,0.00,0,1.01,3.94,9.90,0.00
1.00,2.00,0.80,0.00,5000,596,1543.60,4261,0,0.00,0,1.01,4.84,10.01,0.00
1.00,2.00,0.80,0.10,5000,108,872.40,4270,0,0.00,0,2.91,5.04,9.96,0.00
