Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.30,5000,71,1582.90,4574,0,0.00,0,0.34,2.89,4.81,0.00
1.00,2.00,0.80,0.40,5000,47,1642.90,4780,0,0.00,0,1.34,3.22,4.81,0.00
1.00,2.00,0.80,0.50,5000,46,572.10,2967,0,0.00,0,3.13,3.42,4.64,0.00
1.00,2.00,0.80,0.10,5000,92,1735.10,2935,0,0.00,0,1.01,3.80,9.68,0.00
1.00,2.00,0.80,0.80,5000,66,1125.90,4156,0,0.00,0,3.30,3.99,4.81,0.00
1.00,2.00,0.80,0.90,5000,32,1320.50,4574,0,0.00,0,3.13,4.09,10.01,0.00
1.00,2.00,0.80,1.00,5000,66,791.90,4527,0,0.00,0,3.13,4.18,9.28,0.00
1.00,2.00,0.80,0.60,5000,180,1363.60,4349,0,0.00,0,3.13,4.30,8.84,0.00
1.00,2.00,0.80,0.20,5000,90,531.90,2801,0,0.00,0,1.57,4.39,9.79,0.00
1.00,2.00,0.80,0.70,5000,92,1252.30,4834,0,0.00,0,3.30,4.39,9.68,0.00
1.00,2.00,0.80,0.00,5000,596,1543.60,4261,0,0.00,0,1.01,4.84,10.01,0.00
