Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.60,5000,424,2526.60,4405,0,0.00,0,1.23,2.74,3.52,0.00
1.00,2.00,0.80,0.50,5000,130,1698.70,4504,0,0.00,0,1.01,2.84,4.81,0.00
1.00,2.00,0.80,0.70,5000,206,1186.20,4502,0,0.00,0,1.23,3.12,4.14,0.00
1.00,2.00,0.80,1.00,5000,183,1869.60,4154,0,0.00,0,2.46,3.48,5.09,0.00
1.00,2.00,0.80,0.40,5000,248,1460.20,3709,0,0.00,0,0.34,3.71,10.29,0.00
1.00,2.00,0.80,0.90,5000,76,1773.20,4453,0,0.00,0,2.07,3.75,8.72,0.00
1.00,2.00,0.80,0.20,5000,98,1577.80,3554,0,0.00,0,1.23,3.80,12.14,0.00
1.00,2.00,0.80,0.80,5000,112,1883.50,4011,0,0.00,0,1.06,3.88,9.45,0.00
1.00,2.00,0.80,0.30,5000,144,2235.30,4929,0,0.00,0,1.45,4.34,12.19,0.00
1.00,2.00,0.80,0.00,5000,596,1543.60,4261,0,0.00,0,1.01,4.84,10.01,0.00
1.00,2.00,0.80,0.10,5000,49,1061.30,2830,0,0.00,0,2.52,5.05,10.18,0.00
