Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.70,5000,125,1291.10,3899,0,0.00,0,2.52,3.39,4.31,0.00
1.00,2.00,0.80,0.10,5000,155,1540.60,3463,0,0.00,0,1.01,3.99,10.57,0.00
1.00,2.00,0.80,0.90,5000,229,840.00,1481,0,0.00,0,1.85,4.01,11.19,0.00
1.00,2.00,0.80,0.60,5000,602,1629.70,2900,0,0.00,0,2.01,4.49,12.36,0.00
1.00,2.00,0.80,0.80,5000,130,1235.90,2920,0,0.00,0,3.13,4.64,11.02,0.00
1.00,2.00,0.80,0.20,5000,182,1909.50,4942,0,0.00,0,1.01,4.82,13.48,0.00
1.00,2.00,0.80,0.00,5000,596,1543.60,4261,0,0.00,0,1.01,4.84,10.01,0.00
1.00,2.00,0.80,0.30,5000,67,1930.90,3852,0,0.00,0,1.79,4.88,12.30,0.00
1.00,2.00,0.80,0.40,5000,370,2160.70,4379,0,0.00,0,1.17,5.33,11.58,0.00
1.00,2.00,0.80,0.50,5000,102,1754.50,4741,0,0.00,0,2.52,6.25,11.52,0.00
1.00,2.00,0.80,1.00,5000,59,2123.00,4795,0,0.00,0,2.52,6.87,11.13,0.00
