Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.30,5000,147,1969.70,4431,0,0.00,0,1.23,3.83,12.75,0.00
1.00,2.00,0.80,0.60,5000,84,1778.43,4924,0,0.00,0,1.68,3.84,9.12,0.00
1.00,2.00,0.80,0.20,5000,83,1979.17,4841,0,0.00,0,0.34,3.89,11.52,0.00
1.00,2.00,0.80,1.00,5000,91,1639.53,4820,0,0.00,0,1.90,3.90,7.49,0.00
1.00,2.00,0.80,0.40,5000,83,1556.10,4945,0,0.00,0,0.34,4.04,11.41,0.00
1.00,2.00,0.80,0.80,5000,82,2060.90,4638,0,0.00,0,1.79,4.16,11.19,0.00
1.00,2.00,0.80,0.90,5000,186,1955.90,4687,0,0.00,0,1.79,4.34,12.08,0.00
1.00,2.00,0.80,0.70,5000,55,1992.43,4862,0,0.00,0,1.06,4.61,11.58,0.00
1.00,2.00,0.80,0.50,5000,105,1994.00,4770,0,0.00,0,1.79,5.12,12.36,0.00
1.00,2.00,0.80,0.00,5000,80,1784.47,4706,0,0.00,0,1.01,5.19,11.91,0.00
1.00,2.00,0.80,0.10,5000,111,1813.03,4724,0,0.00,0,0.17,5.41,12.70,0.00
