Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.30,5000,51,796.30,2694,0,0.00,0,1.01,3.03,4.31,0.00
1.00,2.00,0.80,0.50,5000,67,938.80,2625,0,0.00,0,0.00,3.06,4.81,10.00
1.00,2.00,0.80,0.90,5000,94,1529.90,3298,0,0.00,0,1.23,3.19,4.81,0.00
1.00,2.00,0.80,0.40,5000,45,1873.70,4730,0,0.00,0,1.96,3.28,3.97,0.00
1.00,2.00,0.80,0.60,5000,88,889.80,3470,0,0.00,0,3.30,3.61,5.76,0.00
1.00,2.00,0.80,0.80,5000,47,1390.40,4758,0,0.00,0,3.13,3.84,4.81,0.00
1.00,2.00,0.80,0.70,5000,78,550.40,1677,0,0.00,0,1.96,3.87,4.81,0.00
1.00,2.00,0.80,0.20,5000,110,1281.10,3117,0,0.00,0,1.96,3.99,10.85,0.00
1.00,2.00,0.80,1.00,5000,113,983.70,2284,0,0.00,0,3.13,4.09,4.81,0.00
1.00,2.00,0.80,0.10,5000,125,1714.50,4999,0,0.00,0,1.01,4.46,11.52,0.00
1.00,2.00,0.80,0.00,5000,596,1543.60,4261,0,0.00,0,1.01,4.84,10.01,0.00
