Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.20,5000,163,1876.07,4950,0,0.00,0,1.01,4.52,12.02,0.00
1.00,2.00,0.80,0.50,5000,112,1574.23,4218,0,0.00,0,1.12,4.91,9.96,0.00
1.00,2.00,0.80,0.00,5000,80,1784.47,4706,0,0.00,0,1.01,5.19,11.91,0.00
1.00,2.00,0.80,0.30,5000,96,2420.67,4801,0,0.00,0,1.01,5.21,12.02,0.00
1.00,2.00,0.80,1.00,5000,257,2299.03,4933,0,0.00,0,1.01,5.31,13.03,0.00
1.00,2.00,0.80,0.90,5000,150,2105.70,4957,0,0.00,0,0.17,5.43,13.26,0.00
1.00,2.00,0.80,0.60,5000,318,1959.87,4906,0,0.00,0,0.17,5.48,14.93,0.00
1.00,2.00,0.80,0.80,5000,140,2591.23,4980,0,0.00,0,1.01,5.56,15.55,0.00
1.00,2.00,0.80,0.70,5000,115,2273.97,4940,0,0.00,0,0.34,5.64,14.77,0.00
1.00,2.00,0.80,0.10,5000,129,2030.93,4411,0,0.00,0,0.34,6.29,12.08,0.00
1.00,2.00,0.80,0.40,5000,175,2199.43,4563,0,0.00,0,0.34,6.79,13.65,0.00
