Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.40,5000,62,1227.80,4894,0,0.00,0,0.50,3.50,5.82,0.00
1.00,2.00,0.80,0.70,5000,31,987.87,4799,0,0.00,0,3.13,3.90,11.52,0.00
1.00,2.00,0.80,0.60,5000,58,635.77,4171,0,0.00,0,2.52,3.94,4.81,0.00
1.00,2.00,0.80,0.30,5000,80,1169.70,4927,0,0.00,0,1.34,3.94,9.45,0.00
1.00,2.00,0.80,0.10,5000,71,1555.17,4429,0,0.00,0,1.17,3.98,12.30,0.00
1.00,2.00,0.80,0.50,5000,53,1429.93,4867,0,0.00,0,0.11,4.08,9.79,0.00
1.00,2.00,0.80,1.00,5000,38,922.33,4360,0,0.00,0,3.13,4.22,9.23,0.00
1.00,2.00,0.80,0.80,5000,34,583.53,3727,0,0.00,0,3.13,4.26,8.56,0.00
1.00,2.00,0.80,0.20,5000,59,1517.00,4819,0,0.00,0,1.17,4.45,11.41,0.00
1.00,2.00,0.80,0.90,5000,49,1006.03,4308,0,0.00,0,3.13,4.68,12.08,0.00
1.00,2.00,0.80,0.00,5000,80,1784.47,4706,0,0.00,0,1.01,5.19,11.91,0.00
