Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.50,100,21,65.83,99,0,0.00,0,0.00,1.90,7.33,10.00
1.00,2.00,0.80,0.90,100,30,64.27,97,0,0.00,0,0.00,1.94,5.09,10.00
1.00,2.00,0.80,0.60,100,20,60.57,99,0,0.00,0,0.14,2.04,5.23,0.00
1.00,2.00,0.80,0.20,100,29,67.10,98,0,0.00,0,0.00,2.17,4.41,6.67
1.00,2.00,0.80,0.40,100,29,66.53,99,0,0.00,0,0.00,2.24,7.26,16.67
1.00,2.00,0.80,0.30,100,20,59.43,97,0,0.00,0,0.00,2.25,6.04,3.33
1.00,2.00,0.80,0.10,100,23,61.73,96,0,0.00,0,0.41,2.40,5.23,0.00
1.00,2.00,0.80,0.70,100,20,63.57,98,0,0.00,0,0.00,2.44,6.79,13.33
1.00,2.00,0.80,0.80,100,25,67.50,97,0,0.00,0,0.00,2.51,6.11,10.00
1.00,2.00,0.80,0.00,100,23,65.60,99,0,0.00,0,0.00,2.69,6.18,3.33
1.00,2.00,0.80,1.00,100,27,61.43,96,0,0.00,0,0.00,2.77,9.71,3.33
