Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.80,100,19,54.30,95,0,0.00,0,0.14,1.05,5.09,0.00
1.00,2.00,0.80,0.60,100,20,61.60,96,0,0.00,0,0.14,1.21,5.09,0.00
1.00,2.00,0.80,0.50,100,18,53.50,97,0,0.00,0,0.00,1.38,5.09,3.33
1.00,2.00,0.80,0.20,100,28,58.40,96,0,0.00,0,0.14,1.43,3.39,0.00
1.00,2.00,0.80,1.00,100,24,58.23,99,0,0.00,0,0.14,1.52,5.09,0.00
1.00,2.00,0.80,0.70,100,26,53.00,97,0,0.00,0,0.14,1.53,5.09,0.00
1.00,2.00,0.80,0.90,100,16,49.17,90,0,0.00,0,0.14,1.64,5.70,0.00
1.00,2.00,0.80,0.40,100,19,49.17,98,0,0.00,0,0.14,1.66,5.09,0.00
1.00,2.00,0.80,0.30,100,19,50.97,97,0,0.00,0,0.14,1.72,5.09,0.00
1.00,2.00,0.80,0.10,100,23,61.50,99,0,0.00,0,0.00,2.08,5.57,3.33
1.00,2.00,0.80,0.00,100,23,65.60,99,0,0.00,0,0.00,2.69,6.18,3.33
