Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.20,100,28,71.67,99,0,0.00,0,0.00,1.76,4.82,6.67
1.00,2.00,0.80,0.70,100,18,54.97,97,0,0.00,0,0.00,1.79,5.57,3.33
1.00,2.00,0.80,0.40,100,15,51.77,99,0,0.00,0,0.00,1.80,6.86,6.67
1.00,2.00,0.80,1.00,100,21,54.17,98,0,0.00,0,0.00,1.80,3.94,3.33
1.00,2.00,0.80,0.80,100,23,50.50,97,0,0.00,0,0.00,1.83,5.23,3.33
1.00,2.00,0.80,0.50,100,22,50.20,98,0,0.00,0,0.14,1.96,5.43,0.00
1.00,2.00,0.80,0.60,100,22,56.40,99,0,0.00,0,0.00,2.02,3.73,3.33
1.00,2.00,0.80,0.10,100,24,57.63,97,0,0.00,0,0.00,2.05,5.91,6.67
1.00,2.00,0.80,0.30,100,23,57.20,99,0,0.00,0,0.00,2.08,5.57,10.00
1.00,2.00,0.80,0.90,100,21,49.73,96,0,0.00,0,0.00,2.11,5.23,3.33
1.00,2.00,0.80,0.00,100,23,65.60,99,0,0.00,0,0.00,2.69,6.18,3.33
