Alpha,Beta,Rho,pBest,pCmsa,Ants fraction,Ants number,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min best deviation,Avg best deviation,Max best deviation,Success rate [%],Avg computation time [ms]
1.00,5.00,0.80,0.05,0.00,0.80,259,6235,2122,4377.20,6183,10.48,12.87,15.76,0.00,254031
1.00,5.00,0.80,0.05,0.25,0.80,259,6235,324,5077.00,6222,12.29,14.32,18.63,0.00,255450
1.00,5.00,0.80,0.05,0.50,0.80,259,6235,2987,5560.60,6167,13.27,15.97,18.48,0.00,256410
1.00,5.00,0.80,0.05,0.75,0.80,259,6235,5414,5955.40,6226,14.63,16.50,18.10,0.00,256868
1.00,5.00,0.80,0.05,1.00,0.80,259,6235,4386,5936.50,6227,14.86,17.06,18.93,0.00,256456
