Alpha,Beta,Rho,pBest,pCmsa,Ants fraction,Ants number,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min best deviation,Avg best deviation,Max best deviation,Success rate [%],Avg computation time [ms]
1.00,5.00,0.80,0.05,0.00,0.80,259,6235,35,2202.90,5904,0.08,0.31,0.53,0.00,4549565
1.00,5.00,0.80,0.05,0.50,0.80,259,6235,610,1990.80,4034,0.23,0.34,0.45,0.00,4592073
1.00,5.00,0.80,0.05,0.25,0.80,259,6235,87,2787.80,5425,0.30,0.35,0.45,0.00,4600883
1.00,5.00,0.80,0.05,1.00,0.80,259,6235,1422,3393.60,6159,0.23,0.36,0.45,0.00,4579586
1.00,5.00,0.80,0.05,0.75,0.80,259,6235,83,2370.80,5257,0.30,0.40,0.53,0.00,4593912
