Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
cycle-cover-msa-patching,1.00,2.00,0.80,0.90,3780,5,1159.86,3523,0,0.00,0,0.41,0.59,0.64,0.00
cycle-cover,1.00,2.00,0.80,0.90,3780,310,2168.22,3618,0,0.00,0,0.66,1.21,1.81,0.00
strict-msa,1.00,2.00,0.80,0.40,3780,1640,3242.00,3772,0,0.00,0,1.15,1.79,2.49,0.00
rooted-msa,1.00,2.00,0.80,0.30,3780,990,3099.38,3723,0,0.00,0,1.17,1.81,2.65,0.00
baseline,1.00,2.00,0.80,0.00,3780,434,2544.28,3774,0,0.00,0,1.03,1.98,3.15,0.00
