Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
cycle-cover-msa-patching,1.00,2.00,0.80,0.70,5000,193,2568.60,4950,0,0.00,0,1.69,4.11,6.90,0.00
msa-heuristic,1.00,2.00,0.80,0.90,5000,201,2422.76,4980,0,0.00,0,1.78,5.35,10.74,0.00
cycle-cover,1.00,2.00,0.80,0.80,5000,91,2025.26,4702,0,0.00,0,3.06,5.85,11.24,0.00
baseline,1.00,2.00,0.80,0.00,5000,109,2771.78,4959,0,0.00,0,2.40,6.17,11.32,0.00
