Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
msa-heuristic,1.00,2.00,0.80,0.90,500,50,262.64,498,0,0.00,0,0.00,1.01,5.33,32.00
cycle-cover-msa-patching,1.00,2.00,0.80,0.70,500,30,285.22,499,0,0.00,0,0.00,1.08,4.24,14.00
cycle-cover,1.00,2.00,0.80,0.80,500,20,186.76,479,0,0.00,0,0.00,1.67,5.33,2.00
baseline,1.00,2.00,0.80,0.00,500,35,214.30,497,0,0.00,0,0.00,1.80,6.91,4.00
