Alpha,Beta,Rho,Heuristic weight,Random seed,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.90,1,5000,1,27.67,109,0,0.00,0,0.00,0.00,0.02,90.00
1.00,2.00,0.80,0.90,3,5000,0,20.73,76,0,0.00,0,0.00,0.00,0.02,80.00
1.00,2.00,0.80,0.90,2,5000,4,425.27,4145,0,0.00,0,0.00,0.01,0.04,76.67
