Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.40,5000,373,2552.40,4480,0,0.00,0,3.92,4.83,6.06,0.00
1.00,2.00,0.80,0.90,5000,140,2203.50,4663,0,0.00,0,3.74,4.94,5.95,0.00
1.00,2.00,0.80,0.30,5000,684,2861.00,4956,0,0.00,0,3.30,5.06,6.50,0.00
1.00,2.00,0.80,0.20,5000,602,2615.40,4127,0,0.00,0,1.42,5.11,6.53,0.00
1.00,2.00,0.80,0.70,5000,179,2205.90,4932,0,0.00,0,0.73,5.19,7.73,0.00
1.00,2.00,0.80,0.10,5000,127,2539.60,4803,0,0.00,0,2.58,5.38,7.95,0.00
1.00,2.00,0.80,0.80,5000,228,1412.50,3758,0,0.00,0,2.87,5.41,8.24,0.00
1.00,2.00,0.80,1.00,5000,1059,2381.20,4059,0,0.00,0,3.09,5.61,7.37,0.00
1.00,2.00,0.80,0.50,5000,412,3142.30,4809,0,0.00,0,4.75,5.71,6.93,0.00
1.00,2.00,0.80,0.60,5000,52,2021.30,4808,0,0.00,0,3.34,5.76,7.59,0.00
1.00,2.00,0.80,0.00,5000,484,2234.10,4963,0,0.00,0,1.27,5.94,10.56,0.00
