Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.10,5000,1109,2813.50,4302,0,0.00,0,1.02,4.96,7.95,0.00
1.00,2.00,0.80,0.50,5000,777,2962.80,4396,0,0.00,0,3.48,5.17,8.28,0.00
1.00,2.00,0.80,0.60,5000,437,3675.30,4936,0,0.00,0,1.38,5.42,12.23,0.00
1.00,2.00,0.80,0.40,5000,75,2634.20,4978,0,0.00,0,3.63,5.62,10.09,0.00
1.00,2.00,0.80,0.00,5000,484,2234.10,4963,0,0.00,0,1.27,5.94,10.56,0.00
1.00,2.00,0.80,0.70,5000,931,3034.70,4708,0,0.00,0,4.10,6.07,9.47,0.00
1.00,2.00,0.80,0.30,5000,225,1940.90,3953,0,0.00,0,3.23,6.20,9.40,0.00
1.00,2.00,0.80,1.00,5000,321,2134.60,3958,0,0.00,0,3.41,6.36,10.49,0.00
1.00,2.00,0.80,0.20,5000,408,2235.50,4865,0,0.00,0,4.07,6.44,9.73,0.00
1.00,2.00,0.80,0.90,5000,1644,3132.20,4981,0,0.00,0,3.52,6.74,9.73,0.00
1.00,2.00,0.80,0.80,5000,116,2440.00,4510,0,0.00,0,4.65,7.65,12.70,0.00
