Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.10,5000,316,2562.20,4243,0,0.00,0,1.31,4.49,9.55,0.00
1.00,2.00,0.80,0.70,5000,426,2891.20,4979,0,0.00,0,3.27,4.70,6.90,0.00
1.00,2.00,0.80,0.30,5000,440,3004.60,4620,0,0.00,0,4.32,5.04,5.74,0.00
1.00,2.00,0.80,0.40,5000,454,2740.80,4686,0,0.00,0,4.25,5.06,6.35,0.00
1.00,2.00,0.80,0.90,5000,1069,3036.80,4688,0,0.00,0,4.36,5.25,6.68,0.00
1.00,2.00,0.80,0.20,5000,1200,2914.40,4835,0,0.00,0,2.65,5.40,7.33,0.00
1.00,2.00,0.80,0.60,5000,182,3032.70,4812,0,0.00,0,4.43,5.43,7.95,0.00
1.00,2.00,0.80,1.00,5000,55,1755.70,4637,0,0.00,0,4.54,5.43,6.75,0.00
1.00,2.00,0.80,0.80,5000,113,2399.70,4285,0,0.00,0,4.07,5.62,7.08,0.00
1.00,2.00,0.80,0.50,5000,147,2142.10,4806,0,0.00,0,4.43,5.82,8.02,0.00
1.00,2.00,0.80,0.00,5000,484,2234.10,4963,0,0.00,0,1.27,5.94,10.56,0.00
