Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,1.00,5000,229,2573.80,4659,0,0.00,0,1.34,3.74,8.64,0.00
1.00,2.00,0.80,0.40,5000,1217,2440.30,4771,0,0.00,0,3.01,4.12,5.70,0.00
1.00,2.00,0.80,0.80,5000,1093,2581.40,4291,0,0.00,0,1.34,4.26,10.38,0.00
1.00,2.00,0.80,0.70,5000,73,2550.50,4804,0,0.00,0,1.34,4.28,7.48,0.00
1.00,2.00,0.80,0.20,5000,505,2580.70,4619,0,0.00,0,1.42,4.45,8.86,0.00
1.00,2.00,0.80,0.90,5000,877,2546.80,4378,0,0.00,0,2.25,4.57,6.68,0.00
1.00,2.00,0.80,0.60,5000,787,2014.90,3947,0,0.00,0,2.90,4.72,7.26,0.00
1.00,2.00,0.80,0.50,5000,602,2802.80,4293,0,0.00,0,2.43,4.84,7.19,0.00
1.00,2.00,0.80,0.10,5000,812,2990.00,4804,0,0.00,0,0.62,5.27,12.20,0.00
1.00,2.00,0.80,0.30,5000,853,2824.90,4561,0,0.00,0,2.43,5.64,10.13,0.00
1.00,2.00,0.80,0.00,5000,484,2234.10,4963,0,0.00,0,1.27,5.94,10.56,0.00
