Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.90,5000,201,2604.77,4918,0,0.00,0,1.78,5.03,9.01,0.00
1.00,2.00,0.80,0.10,5000,220,2189.37,4700,0,0.00,0,1.82,5.18,10.62,0.00
1.00,2.00,0.80,1.00,5000,232,2487.80,4908,0,0.00,0,3.31,5.59,8.55,0.00
1.00,2.00,0.80,0.20,5000,131,2139.10,4529,0,0.00,0,2.69,5.70,12.23,0.00
1.00,2.00,0.80,0.70,5000,175,2477.17,4711,0,0.00,0,2.60,5.74,11.28,0.00
1.00,2.00,0.80,0.30,5000,88,2206.73,4871,0,0.00,0,2.93,5.76,11.32,0.00
1.00,2.00,0.80,0.80,5000,251,3064.67,4995,0,0.00,0,2.85,5.78,8.80,0.00
1.00,2.00,0.80,0.60,5000,197,2893.33,4896,0,0.00,0,3.14,5.94,11.45,0.00
1.00,2.00,0.80,0.00,5000,109,2701.83,4728,0,0.00,0,3.10,6.17,11.32,0.00
1.00,2.00,0.80,0.50,5000,120,2629.20,4969,0,0.00,0,3.72,6.30,12.36,0.00
1.00,2.00,0.80,0.40,5000,94,2485.97,4994,0,0.00,0,2.02,6.32,10.74,0.00
