Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,1.00,5000,99,383.20,1323,0,0.00,0,0.67,0.95,1.13,0.00
1.00,2.00,0.80,0.80,5000,104,1391.50,3719,0,0.00,0,0.69,0.95,1.12,0.00
1.00,2.00,0.80,0.10,5000,91,616.70,4440,0,0.00,0,0.63,0.98,1.23,0.00
1.00,2.00,0.80,0.90,5000,140,775.60,2953,0,0.00,0,0.74,0.98,1.19,0.00
1.00,2.00,0.80,0.70,5000,74,1417.00,4762,0,0.00,0,0.72,0.98,1.19,0.00
1.00,2.00,0.80,0.20,5000,192,1073.90,3615,0,0.00,0,0.66,1.00,1.19,0.00
1.00,2.00,0.80,0.30,5000,116,919.20,3902,0,0.00,0,0.70,1.01,1.28,0.00
1.00,2.00,0.80,0.50,5000,103,898.60,4447,0,0.00,0,0.69,1.02,1.31,0.00
1.00,2.00,0.80,0.60,5000,129,1061.60,3648,0,0.00,0,0.86,1.07,1.38,0.00
1.00,2.00,0.80,0.40,5000,132,294.10,988,0,0.00,0,0.87,1.11,1.24,0.00
1.00,2.00,0.80,0.00,5000,80,474.40,2586,0,0.00,0,1.12,1.48,2.17,0.00
