Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,1.00,5000,38,486.10,2084,0,0.00,0,0.85,1.14,1.27,0.00
1.00,2.00,0.80,0.90,5000,55,567.30,3557,0,0.00,0,0.85,1.18,1.26,0.00
1.00,2.00,0.80,0.60,5000,82,585.60,4166,0,0.00,0,1.02,1.20,1.26,0.00
1.00,2.00,0.80,0.20,5000,122,638.20,3469,0,0.00,0,1.06,1.21,1.27,0.00
1.00,2.00,0.80,0.70,5000,67,341.30,808,0,0.00,0,1.14,1.22,1.26,0.00
1.00,2.00,0.80,0.80,5000,15,1024.30,4868,0,0.00,0,1.13,1.22,1.25,0.00
1.00,2.00,0.80,0.50,5000,103,328.60,827,0,0.00,0,1.07,1.22,1.30,0.00
1.00,2.00,0.80,0.30,5000,67,1080.90,4549,0,0.00,0,1.14,1.23,1.26,0.00
1.00,2.00,0.80,0.40,5000,51,479.80,1755,0,0.00,0,1.19,1.24,1.27,0.00
1.00,2.00,0.80,0.10,5000,108,324.80,737,0,0.00,0,1.18,1.24,1.31,0.00
1.00,2.00,0.80,0.00,5000,80,474.40,2586,0,0.00,0,1.12,1.48,2.17,0.00
