Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.90,5000,100,440.70,2419,0,0.00,0,1.25,1.46,1.79,0.00
1.00,2.00,0.80,0.00,5000,80,474.40,2586,0,0.00,0,1.12,1.48,2.17,0.00
1.00,2.00,0.80,0.70,5000,78,519.40,2172,0,0.00,0,1.20,1.51,1.75,0.00
1.00,2.00,0.80,0.10,5000,84,387.30,1779,0,0.00,0,1.09,1.52,1.91,0.00
1.00,2.00,0.80,0.40,5000,42,675.70,3217,0,0.00,0,1.25,1.57,1.97,0.00
1.00,2.00,0.80,0.60,5000,62,556.50,2631,0,0.00,0,1.20,1.59,2.05,0.00
1.00,2.00,0.80,0.80,5000,63,1092.40,4773,0,0.00,0,1.14,1.59,2.00,0.00
1.00,2.00,0.80,0.50,5000,51,429.90,927,0,0.00,0,1.31,1.60,1.91,0.00
1.00,2.00,0.80,0.20,5000,89,516.40,2123,0,0.00,0,1.22,1.61,2.14,0.00
1.00,2.00,0.80,0.30,5000,66,649.10,2388,0,0.00,0,1.24,1.63,1.95,0.00
1.00,2.00,0.80,1.00,5000,13,426.60,2080,0,0.00,0,1.44,1.64,2.04,0.00
