Alpha,Beta,Rho,pBest,pCmsa,Ants fraction,Ants number,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min best deviation,Avg best deviation,Max best deviation,Success rate [%],Avg computation time [ms]
1.00,5.00,0.80,0.05,0.00,0.80,39,123,30,74.40,101,0.25,1.44,3.29,0.00,33
1.00,5.00,0.80,0.05,0.75,0.80,39,123,66,101.10,121,0.50,3.33,6.34,0.00,33
1.00,5.00,0.80,0.05,0.25,0.80,39,123,69,92.30,118,0.25,3.41,5.97,0.00,33
1.00,5.00,0.80,0.05,0.50,0.80,39,123,89,109.20,121,0.50,3.49,5.56,0.00,33
1.00,5.00,0.80,0.05,1.00,0.80,39,123,83,108.90,122,0.50,3.89,6.46,0.00,32
