Alpha,Beta,Rho,Heuristic weight,Random seed,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.40,1,100,0,0.53,4,0,0.00,0,0.00,0.00,0.00,100.00
1.00,2.00,0.80,0.40,2,100,0,0.60,3,0,0.00,0,0.00,0.00,0.00,100.00
1.00,2.00,0.80,0.40,3,100,0,1.10,6,0,0.00,0,0.00,0.00,0.00,100.00
