Alpha,Beta,Rho,pBest,pCmsa,Ants fraction,Ants number,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min best deviation,Avg best deviation,Max best deviation,Success rate [%],Avg computation time [ms]
1.00,5.00,0.80,0.05,0.00,0.80,287,6236,119,2087.80,5880,0.00,0.05,0.09,40.00,3162717
1.00,5.00,0.80,0.05,0.25,0.80,287,6236,682,2666.20,5959,0.00,0.05,0.09,40.00,2831236
1.00,5.00,0.80,0.05,1.00,0.80,287,6236,211,1283.00,3949,0.00,0.07,0.09,20.00,3334878
1.00,5.00,0.80,0.05,0.75,0.80,287,6236,75,1172.70,4158,0.00,0.08,0.09,10.00,3595645
1.00,5.00,0.80,0.05,0.50,0.80,287,6236,196,2366.20,5498,0.00,0.09,0.17,20.00,3762514
