Alpha,Beta,Rho,pBest,pCmsa,Ants fraction,Ants number,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min best deviation,Avg best deviation,Max best deviation,Success rate [%],Avg computation time [ms]
1.00,5.00,0.80,0.05,0.00,0.80,287,6236,2297,4240.00,5959,17.88,18.99,20.03,0.00,341382
1.00,5.00,0.80,0.05,0.25,0.80,287,6236,2331,5219.70,6186,17.20,20.03,21.93,0.00,341734
1.00,5.00,0.80,0.05,0.50,0.80,287,6236,4234,5549.50,6058,17.63,20.95,23.90,0.00,341159
1.00,5.00,0.80,0.05,0.75,0.80,287,6236,5432,5933.80,6219,20.03,22.36,25.54,0.00,341600
1.00,5.00,0.80,0.05,1.00,0.80,287,6236,4672,5904.70,6207,21.93,23.67,26.05,0.00,354143
