Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.00,500,115,358.40,497,0,0.00,0,0.56,2.61,7.08,0.00
1.00,2.00,0.80,0.10,500,71,274.80,478,0,0.00,0,0.82,3.02,6.41,0.00
1.00,2.00,0.80,0.20,500,159,322.50,465,0,0.00,0,0.46,3.43,7.44,0.00
1.00,2.00,0.80,0.30,500,111,285.20,480,0,0.00,0,1.33,3.49,5.59,0.00
1.00,2.00,0.80,0.60,500,35,225.70,422,0,0.00,0,1.03,3.65,7.08,0.00
1.00,2.00,0.80,0.90,500,92,305.90,495,0,0.00,0,0.46,3.72,5.49,0.00
1.00,2.00,0.80,0.70,500,150,267.00,497,0,0.00,0,2.26,3.96,5.49,0.00
1.00,2.00,0.80,0.50,500,79,250.20,470,0,0.00,0,0.92,4.01,7.18,0.00
1.00,2.00,0.80,0.80,500,95,239.90,421,0,0.00,0,0.46,4.04,7.18,0.00
1.00,2.00,0.80,0.40,500,126,263.40,457,0,0.00,0,1.44,4.34,6.41,0.00
1.00,2.00,0.80,1.00,500,53,287.70,493,0,0.00,0,3.49,5.13,7.74,0.00
