Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.00,500,115,358.40,497,0,0.00,0,0.56,2.61,7.08,0.00
1.00,2.00,0.80,0.40,500,80,290.10,457,0,0.00,0,0.46,2.71,6.31,0.00
1.00,2.00,0.80,0.50,500,161,311.80,441,0,0.00,0,0.46,2.94,7.13,0.00
1.00,2.00,0.80,0.60,500,155,337.70,491,0,0.00,0,0.46,3.09,6.15,0.00
1.00,2.00,0.80,0.80,500,39,256.60,468,0,0.00,0,0.67,3.20,5.08,0.00
1.00,2.00,0.80,1.00,500,104,285.50,474,0,0.00,0,1.69,3.64,6.31,0.00
1.00,2.00,0.80,0.10,500,111,307.60,453,0,0.00,0,0.87,3.64,6.56,0.00
1.00,2.00,0.80,0.90,500,66,268.60,422,0,0.00,0,1.08,3.95,7.18,0.00
1.00,2.00,0.80,0.20,500,68,296.10,486,0,0.00,0,0.21,4.02,8.77,0.00
1.00,2.00,0.80,0.30,500,174,299.60,459,0,0.00,0,1.08,4.15,6.97,0.00
1.00,2.00,0.80,0.70,500,37,266.10,494,0,0.00,0,0.21,4.30,10.31,0.00
