Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.60,0.50,500,31,207.80,490,0,0.00,0,0.00,0.75,1.69,13.33
1.00,2.00,0.80,0.60,0.75,500,31,207.80,490,0,0.00,0,0.00,0.75,1.69,13.33
1.00,2.00,0.80,0.70,0.50,500,48,304.57,490,0,0.00,0,0.00,0.84,2.21,3.33
1.00,2.00,0.80,0.70,0.75,500,48,304.57,490,0,0.00,0,0.00,0.84,2.21,3.33
1.00,2.00,0.80,0.80,0.50,500,33,294.47,499,0,0.00,0,0.00,0.85,1.59,6.67
1.00,2.00,0.80,0.80,0.75,500,33,294.47,499,0,0.00,0,0.00,0.85,1.59,6.67
1.00,2.00,0.80,1.00,0.50,500,43,268.60,480,0,0.00,0,0.56,0.91,1.33,0.00
1.00,2.00,0.80,1.00,0.75,500,43,268.60,480,0,0.00,0,0.56,0.91,1.33,0.00
1.00,2.00,0.80,0.80,0.25,500,66,300.30,471,0,0.00,0,0.00,0.92,2.51,6.67
1.00,2.00,0.80,0.60,0.00,500,28,227.40,497,0,0.00,0,0.00,0.95,2.41,6.67
1.00,2.00,0.80,0.90,0.00,500,28,231.90,497,0,0.00,0,0.00,0.99,1.44,6.67
1.00,2.00,0.80,0.90,0.50,500,29,253.90,491,0,0.00,0,0.56,1.00,3.64,0.00
1.00,2.00,0.80,0.90,0.75,500,29,253.90,491,0,0.00,0,0.56,1.00,3.64,0.00
1.00,2.00,0.80,0.80,1.00,500,119,319.60,467,0,0.00,0,0.62,1.05,2.10,0.00
1.00,2.00,0.80,0.70,0.00,500,23,253.30,488,0,0.00,0,0.56,1.06,2.10,0.00
1.00,2.00,0.80,1.00,1.00,500,90,259.40,498,0,0.00,0,0.21,1.10,2.67,0.00
1.00,2.00,0.80,0.90,0.25,500,111,334.57,499,0,0.00,0,0.00,1.14,2.62,10.00
1.00,2.00,0.80,0.80,0.00,500,25,266.63,492,0,0.00,0,0.00,1.17,2.05,6.67
1.00,2.00,0.80,0.90,1.00,500,74,275.07,490,0,0.00,0,0.00,1.19,2.62,3.33
1.00,2.00,0.80,1.00,0.25,500,103,321.13,494,0,0.00,0,0.00,1.26,2.56,6.67
1.00,2.00,0.80,0.50,0.00,500,33,243.83,499,0,0.00,0,0.00,1.30,6.10,3.33
1.00,2.00,0.80,0.70,1.00,500,47,309.13,486,0,0.00,0,0.72,1.30,4.41,0.00
1.00,2.00,0.80,1.00,0.00,500,18,171.50,463,0,0.00,0,0.56,1.37,2.05,0.00
1.00,2.00,0.80,0.60,1.00,500,82,321.17,493,0,0.00,0,0.00,1.38,7.23,3.33
1.00,2.00,0.80,0.60,0.25,500,55,234.67,493,0,0.00,0,0.21,1.41,4.56,0.00
1.00,2.00,0.80,0.40,0.00,500,30,250.87,494,0,0.00,0,0.00,1.46,5.49,6.67
1.00,2.00,0.80,0.50,0.50,500,86,283.67,494,0,0.00,0,0.00,1.52,7.74,3.33
1.00,2.00,0.80,0.50,0.75,500,86,283.67,494,0,0.00,0,0.00,1.52,7.74,3.33
1.00,2.00,0.80,0.50,0.25,500,22,276.07,499,0,0.00,0,0.46,1.53,6.00,0.00
1.00,2.00,0.80,0.70,0.25,500,57,282.80,471,0,0.00,0,0.56,1.58,7.69,0.00
1.00,2.00,0.80,0.30,0.00,500,36,278.43,456,0,0.00,0,0.00,1.74,6.41,13.33
1.00,2.00,0.80,0.40,1.00,500,50,276.37,481,0,0.00,0,0.21,1.84,5.90,0.00
1.00,2.00,0.80,0.50,1.00,500,26,286.17,486,0,0.00,0,0.21,1.86,8.10,0.00
