Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,1.00,500,32,214.60,496,0,0.00,0,0.77,1.35,2.36,0.00
1.00,2.00,0.80,0.40,500,50,248.20,472,0,0.00,0,0.00,1.53,4.41,10.00
1.00,2.00,0.80,0.60,500,26,185.00,356,0,0.00,0,0.97,1.72,5.23,0.00
1.00,2.00,0.80,0.80,500,56,252.00,471,0,0.00,0,1.18,1.97,4.41,0.00
1.00,2.00,0.80,0.90,500,26,217.10,470,0,0.00,0,0.62,2.14,6.87,0.00
1.00,2.00,0.80,0.50,500,36,200.60,435,0,0.00,0,0.72,2.34,7.23,0.00
1.00,2.00,0.80,0.30,500,57,174.30,369,0,0.00,0,0.21,2.50,7.18,0.00
1.00,2.00,0.80,0.00,500,115,358.40,497,0,0.00,0,0.56,2.61,7.08,0.00
1.00,2.00,0.80,0.70,500,29,153.20,315,0,0.00,0,0.92,2.82,5.79,0.00
1.00,2.00,0.80,0.10,500,89,275.80,496,0,0.00,0,0.56,3.46,5.49,0.00
1.00,2.00,0.80,0.20,500,140,326.40,478,0,0.00,0,0.00,3.83,6.10,10.00
