Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.90,500,79,308.63,497,0,0.00,0,0.00,2.32,8.15,10.00
1.00,2.00,0.80,0.70,500,77,279.20,474,0,0.00,0,0.00,2.34,8.41,13.33
1.00,2.00,0.80,0.80,500,54,302.50,475,0,0.00,0,0.00,2.43,7.13,6.67
1.00,2.00,0.80,1.00,500,28,263.60,484,0,0.00,0,0.00,2.52,7.38,10.00
1.00,2.00,0.80,0.60,500,42,261.20,496,0,0.00,0,0.00,2.56,7.79,6.67
1.00,2.00,0.80,0.50,500,61,247.97,476,0,0.00,0,0.00,2.60,7.90,3.33
1.00,2.00,0.80,0.00,500,115,324.53,497,0,0.00,0,0.56,2.76,7.08,0.00
1.00,2.00,0.80,0.20,500,83,297.53,483,0,0.00,0,0.00,2.84,7.59,3.33
1.00,2.00,0.80,0.40,500,45,271.93,497,0,0.00,0,0.00,3.13,11.85,3.33
1.00,2.00,0.80,0.30,500,57,300.07,498,0,0.00,0,0.00,3.21,7.13,10.00
1.00,2.00,0.80,0.10,500,67,243.37,491,0,0.00,0,0.00,3.56,7.69,3.33
