Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.40,100,20,47.60,93,0,0.00,0,0.00,2.60,6.92,40.00
1.00,2.00,0.80,0.10,100,17,44.67,90,0,0.00,0,0.00,2.92,8.09,33.33
1.00,2.00,0.80,0.30,100,19,46.90,97,0,0.00,0,0.00,2.99,7.93,33.33
1.00,2.00,0.80,0.70,100,23,54.40,99,0,0.00,0,0.00,3.21,7.93,33.33
1.00,2.00,0.80,0.20,100,22,52.23,99,0,0.00,0,0.00,3.37,7.23,30.00
1.00,2.00,0.80,0.50,100,20,53.07,92,0,0.00,0,0.00,3.41,7.78,23.33
1.00,2.00,0.80,0.90,100,20,53.80,96,0,0.00,0,0.00,3.47,8.24,30.00
1.00,2.00,0.80,0.60,100,21,49.10,92,0,0.00,0,0.00,3.50,8.94,30.00
1.00,2.00,0.80,1.00,100,16,42.80,97,0,0.00,0,0.00,3.79,8.71,33.33
1.00,2.00,0.80,0.80,100,21,49.97,83,0,0.00,0,0.00,4.09,8.09,20.00
1.00,2.00,0.80,0.00,100,18,53.17,98,0,0.00,0,0.00,4.58,9.64,6.67
