Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.40,5000,183,2195.20,3978,0,0.00,0,1.15,4.18,8.86,0.00
1.00,2.00,0.80,0.50,5000,774,2369.90,4672,0,0.00,0,3.23,4.49,7.89,0.00
1.00,2.00,0.80,0.60,5000,164,2020.20,3964,0,0.00,0,1.39,4.77,10.48,0.00
1.00,2.00,0.80,0.00,5000,1315,2675.80,4972,0,0.00,0,2.40,4.80,8.54,0.00
1.00,2.00,0.80,0.20,5000,505,3173.20,4975,0,0.00,0,1.80,5.25,7.71,0.00
1.00,2.00,0.80,0.30,5000,275,2830.00,4806,0,0.00,0,2.63,5.41,10.16,0.00
1.00,2.00,0.80,1.00,5000,231,2808.20,4819,0,0.00,0,2.35,5.50,8.86,0.00
1.00,2.00,0.80,0.80,5000,500,2800.70,4808,0,0.00,0,3.42,5.83,9.14,0.00
1.00,2.00,0.80,0.70,5000,136,2505.60,4561,0,0.00,0,3.97,5.88,9.37,0.00
1.00,2.00,0.80,0.90,5000,73,2418.10,4654,0,0.00,0,1.71,6.37,9.10,0.00
1.00,2.00,0.80,0.10,5000,287,1925.40,4097,0,0.00,0,3.09,6.61,11.17,0.00
