Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.30,5000,309,2313.73,4940,0,0.00,0,1.20,4.07,8.49,0.00
1.00,2.00,0.80,0.50,5000,270,2874.27,4947,0,0.00,0,1.52,4.23,8.59,0.00
1.00,2.00,0.80,0.60,5000,107,2740.53,4988,0,0.00,0,1.48,4.60,10.71,0.00
1.00,2.00,0.80,0.00,5000,457,2696.20,4972,0,0.00,0,1.20,4.71,9.60,0.00
1.00,2.00,0.80,0.40,5000,185,2306.67,4500,0,0.00,0,1.48,4.86,11.13,0.00
1.00,2.00,0.80,0.10,5000,327,2731.63,4968,0,0.00,0,1.15,4.98,9.88,0.00
1.00,2.00,0.80,0.20,5000,152,2614.30,4908,0,0.00,0,1.11,5.24,12.97,0.00
1.00,2.00,0.80,1.00,5000,1000,3401.20,4989,0,0.00,0,1.89,5.41,10.34,0.00
1.00,2.00,0.80,0.70,5000,185,2736.97,4938,0,0.00,0,1.29,5.71,11.82,0.00
1.00,2.00,0.80,0.90,5000,705,3088.80,4982,0,0.00,0,1.29,5.72,11.54,0.00
1.00,2.00,0.80,0.80,5000,256,2760.73,4806,0,0.00,0,2.82,6.19,13.25,0.00
