Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.10,0.00,5000,149,2090.70,4930,0,0.00,0,2.22,4.02,6.46,0.00
1.00,2.00,0.80,0.30,0.75,5000,159,2396.57,4851,0,0.00,0,1.43,4.54,7.89,0.00
1.00,2.00,0.80,0.00,0.00,5000,457,2696.20,4972,0,0.00,0,1.20,4.71,9.60,0.00
1.00,2.00,0.80,0.10,0.50,5000,339,2619.10,4870,0,0.00,0,1.29,4.80,9.74,0.00
1.00,2.00,0.80,0.10,0.25,5000,161,2008.93,4713,0,0.00,0,1.71,4.87,8.59,0.00
1.00,2.00,0.80,0.10,1.00,5000,43,2044.70,4965,0,0.00,0,1.57,4.87,9.70,0.00
1.00,2.00,0.80,1.00,0.25,5000,27,2311.03,4781,0,0.00,0,2.35,5.03,6.88,0.00
1.00,2.00,0.80,0.50,0.00,5000,436,2916.87,4750,0,0.00,0,1.48,5.06,8.49,0.00
1.00,2.00,0.80,0.20,1.00,5000,164,2050.83,4856,0,0.00,0,1.57,5.09,8.54,0.00
1.00,2.00,0.80,0.30,0.50,5000,488,2885.40,4960,0,0.00,0,1.06,5.10,7.80,0.00
1.00,2.00,0.80,0.20,0.00,5000,61,2447.67,4603,0,0.00,0,2.12,5.12,8.63,0.00
1.00,2.00,0.80,0.30,1.00,5000,225,2445.17,4984,0,0.00,0,1.57,5.14,9.23,0.00
1.00,2.00,0.80,0.40,0.75,5000,364,2628.57,4832,0,0.00,0,1.11,5.15,8.77,0.00
1.00,2.00,0.80,0.20,0.50,5000,155,2570.83,4942,0,0.00,0,1.52,5.22,8.49,0.00
1.00,2.00,0.80,0.90,0.50,5000,40,2523.63,4861,0,0.00,0,2.31,5.22,8.17,0.00
1.00,2.00,0.80,0.30,0.25,5000,222,2619.53,4894,0,0.00,0,1.99,5.23,8.82,0.00
1.00,2.00,0.80,0.50,0.25,5000,72,2705.20,4719,0,0.00,0,1.29,5.23,9.23,0.00
1.00,2.00,0.80,0.70,0.25,5000,180,2424.90,4968,0,0.00,0,0.97,5.26,10.02,0.00
1.00,2.00,0.80,0.50,1.00,5000,226,2549.27,4771,0,0.00,0,1.06,5.28,7.80,0.00
1.00,2.00,0.80,0.70,0.00,5000,42,2038.47,4659,0,0.00,0,1.99,5.29,8.22,0.00
1.00,2.00,0.80,0.70,0.75,5000,353,2719.27,4951,0,0.00,0,2.12,5.31,8.73,0.00
1.00,2.00,0.80,0.40,0.25,5000,180,2257.00,4705,0,0.00,0,0.55,5.31,8.73,0.00
1.00,2.00,0.80,0.60,1.00,5000,48,2344.67,4752,0,0.00,0,1.57,5.35,7.99,0.00
1.00,2.00,0.80,0.80,0.50,5000,96,2156.13,4847,0,0.00,0,2.35,5.39,9.56,0.00
1.00,2.00,0.80,0.60,0.50,5000,205,2070.97,4606,0,0.00,0,1.62,5.40,8.45,0.00
1.00,2.00,0.80,0.40,0.00,5000,84,2872.50,4901,0,0.00,0,1.75,5.40,9.00,0.00
1.00,2.00,0.80,0.90,0.00,5000,36,2280.87,4506,0,0.00,0,3.37,5.43,7.89,0.00
1.00,2.00,0.80,0.20,0.25,5000,174,2233.30,4598,0,0.00,0,1.57,5.43,9.60,0.00
1.00,2.00,0.80,0.30,0.00,5000,123,2342.53,4699,0,0.00,0,1.89,5.44,9.33,0.00
1.00,2.00,0.80,0.40,0.50,5000,119,2121.50,4787,0,0.00,0,2.59,5.44,8.68,0.00
1.00,2.00,0.80,0.90,0.25,5000,27,1876.60,3924,0,0.00,0,1.89,5.46,7.71,0.00
1.00,2.00,0.80,1.00,1.00,5000,130,2006.07,4349,0,0.00,0,0.78,5.49,7.16,0.00
1.00,2.00,0.80,0.80,1.00,5000,206,2058.07,4615,0,0.00,0,2.35,5.55,7.66,0.00
1.00,2.00,0.80,0.10,0.75,5000,517,2525.83,4827,0,0.00,0,1.66,5.57,8.96,0.00
1.00,2.00,0.80,1.00,0.00,5000,204,2616.27,4923,0,0.00,0,0.97,5.58,8.17,0.00
1.00,2.00,0.80,0.40,1.00,5000,479,2599.47,4947,0,0.00,0,2.35,5.59,8.31,0.00
1.00,2.00,0.80,0.70,0.50,5000,186,2734.03,4931,0,0.00,0,2.31,5.60,9.97,0.00
1.00,2.00,0.80,0.80,0.25,5000,210,2112.27,4924,0,0.00,0,1.89,5.62,7.99,0.00
1.00,2.00,0.80,0.60,0.75,5000,222,2523.27,4860,0,0.00,0,2.22,5.64,8.22,0.00
1.00,2.00,0.80,0.50,0.50,5000,203,2138.53,4962,0,0.00,0,2.59,5.68,9.51,0.00
1.00,2.00,0.80,1.00,0.50,5000,230,1800.53,4667,0,0.00,0,3.60,5.70,7.99,0.00
1.00,2.00,0.80,0.50,0.75,5000,211,2834.13,4954,0,0.00,0,2.54,5.70,8.45,0.00
1.00,2.00,0.80,0.20,0.75,5000,376,2196.70,4823,0,0.00,0,1.62,5.74,9.97,0.00
1.00,2.00,0.80,0.90,0.75,5000,167,2363.23,4907,0,0.00,0,2.95,5.75,11.27,0.00
1.00,2.00,0.80,0.80,0.75,5000,119,2267.67,4683,0,0.00,0,3.92,5.80,9.51,0.00
1.00,2.00,0.80,0.60,0.00,5000,79,2665.93,4973,0,0.00,0,2.45,5.82,9.28,0.00
1.00,2.00,0.80,1.00,0.75,5000,87,2168.47,4986,0,0.00,0,4.57,5.87,7.71,0.00
1.00,2.00,0.80,0.90,1.00,5000,120,2324.00,4934,0,0.00,0,3.97,5.90,9.28,0.00
1.00,2.00,0.80,0.60,0.25,5000,37,2654.13,4971,0,0.00,0,2.31,6.04,9.83,0.00
1.00,2.00,0.80,0.70,1.00,5000,131,2000.97,4858,0,0.00,0,3.69,6.05,10.99,0.00
1.00,2.00,0.80,0.80,0.00,5000,57,1615.57,4915,0,0.00,0,4.39,6.32,10.20,0.00
