Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.50,5000,610,2249.30,4645,0,0.00,0,1.57,4.55,6.79,0.00
1.00,2.00,0.80,0.80,5000,1175,2601.40,4938,0,0.00,0,2.08,4.56,7.06,0.00
1.00,2.00,0.80,0.00,5000,1315,2675.80,4972,0,0.00,0,2.40,4.80,8.54,0.00
1.00,2.00,0.80,0.70,5000,206,2040.10,4418,0,0.00,0,1.85,4.86,8.73,0.00
1.00,2.00,0.80,0.10,5000,627,2903.60,4961,0,0.00,0,2.31,4.89,7.85,0.00
1.00,2.00,0.80,0.30,5000,1069,2580.50,4806,0,0.00,0,2.45,5.26,8.59,0.00
1.00,2.00,0.80,0.60,5000,780,2689.00,4860,0,0.00,0,1.75,5.44,8.26,0.00
1.00,2.00,0.80,0.20,5000,391,2121.30,4529,0,0.00,0,2.08,5.51,9.10,0.00
1.00,2.00,0.80,0.90,5000,1052,2607.70,4228,0,0.00,0,3.28,5.77,8.63,0.00
1.00,2.00,0.80,0.40,5000,152,2449.60,4440,0,0.00,0,3.14,5.80,8.73,0.00
1.00,2.00,0.80,1.00,5000,363,2846.40,4849,0,0.00,0,3.74,5.94,7.99,0.00
