Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.50,5000,82,2096.80,4951,0,0.00,0,2.08,4.11,8.49,0.00
1.00,2.00,0.80,0.30,5000,224,1700.80,3912,0,0.00,0,2.40,4.46,5.96,0.00
1.00,2.00,0.80,0.20,5000,160,2555.60,4976,0,0.00,0,2.22,4.54,6.74,0.00
1.00,2.00,0.80,1.00,5000,96,2407.50,4968,0,0.00,0,2.63,4.62,8.31,0.00
1.00,2.00,0.80,0.70,5000,394,1462.30,4444,0,0.00,0,3.46,4.78,7.20,0.00
1.00,2.00,0.80,0.10,5000,500,1932.70,4922,0,0.00,0,3.74,4.79,6.97,0.00
1.00,2.00,0.80,0.00,5000,1315,2675.80,4972,0,0.00,0,2.40,4.80,8.54,0.00
1.00,2.00,0.80,0.90,5000,83,1837.40,3903,0,0.00,0,3.42,4.97,6.42,0.00
1.00,2.00,0.80,0.60,5000,542,1817.10,3429,0,0.00,0,2.95,5.02,6.88,0.00
1.00,2.00,0.80,0.40,5000,215,2296.10,4140,0,0.00,0,2.82,5.02,6.97,0.00
1.00,2.00,0.80,0.80,5000,170,1510.20,2964,0,0.00,0,2.31,5.53,8.68,0.00
