Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.50,5000,798,1957.30,4804,0,0.00,0,1.52,4.64,9.00,0.00
1.00,2.00,0.80,0.00,5000,1315,2675.80,4972,0,0.00,0,2.40,4.80,8.54,0.00
1.00,2.00,0.80,0.70,5000,263,3408.10,4981,0,0.00,0,0.97,4.82,8.08,0.00
1.00,2.00,0.80,0.10,5000,237,2291.90,4659,0,0.00,0,2.68,4.95,9.60,0.00
1.00,2.00,0.80,0.20,5000,78,1563.00,3299,0,0.00,0,1.66,5.12,8.08,0.00
1.00,2.00,0.80,0.80,5000,171,2407.40,4166,0,0.00,0,1.85,5.40,10.66,0.00
1.00,2.00,0.80,0.60,5000,635,2708.50,4460,0,0.00,0,2.35,6.03,10.16,0.00
1.00,2.00,0.80,0.30,5000,453,2683.60,3981,0,0.00,0,4.06,6.34,8.49,0.00
1.00,2.00,0.80,0.40,5000,653,2402.10,4127,0,0.00,0,3.46,6.53,9.19,0.00
1.00,2.00,0.80,0.90,5000,65,2129.90,4797,0,0.00,0,2.91,6.63,9.83,0.00
1.00,2.00,0.80,1.00,5000,89,1934.60,4970,0,0.00,0,3.37,7.42,10.80,0.00
