Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.40,5000,155,2129.20,4867,0,0.00,0,2.81,5.78,8.06,0.00
1.00,2.00,0.80,0.50,5000,81,1862.20,4201,0,0.00,0,3.35,5.79,10.74,0.00
1.00,2.00,0.80,0.30,5000,150,1897.90,3754,0,0.00,0,2.77,5.88,8.60,0.00
1.00,2.00,0.80,0.10,5000,116,1093.90,4489,0,0.00,0,2.85,6.02,8.39,0.00
1.00,2.00,0.80,0.60,5000,110,1828.90,4388,0,0.00,0,3.43,6.05,10.37,0.00
1.00,2.00,0.80,0.80,5000,107,1361.80,3284,0,0.00,0,3.35,6.16,7.93,0.00
1.00,2.00,0.80,0.20,5000,74,2997.10,4915,0,0.00,0,3.64,6.46,9.05,0.00
1.00,2.00,0.80,0.00,5000,383,2588.30,4509,0,0.00,0,3.22,6.52,8.64,0.00
1.00,2.00,0.80,0.70,5000,198,1838.20,4377,0,0.00,0,2.89,6.52,11.20,0.00
1.00,2.00,0.80,0.90,5000,162,2442.10,4575,0,0.00,0,4.26,6.55,8.43,0.00
1.00,2.00,0.80,1.00,5000,214,1589.30,3966,0,0.00,0,4.21,6.99,8.97,0.00
