Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,1.00,0.25,5000,29,1766.27,4937,0,0.00,0,0.11,1.13,3.58,0.00
1.00,2.00,0.80,0.90,0.00,5000,77,1817.77,4539,0,0.00,0,0.11,1.16,2.76,0.00
1.00,2.00,0.80,1.00,0.00,5000,73,1848.13,4929,0,0.00,0,0.11,1.23,3.13,0.00
1.00,2.00,0.80,1.00,0.50,5000,57,1372.17,4992,0,0.00,0,0.11,1.25,3.58,0.00
1.00,2.00,0.80,1.00,0.75,5000,57,1372.17,4992,0,0.00,0,0.11,1.25,3.58,0.00
1.00,2.00,0.80,1.00,1.00,5000,57,1372.17,4992,0,0.00,0,0.11,1.25,3.58,0.00
1.00,2.00,0.80,0.80,0.50,5000,84,1280.90,4703,0,0.00,0,0.11,1.38,4.36,0.00
1.00,2.00,0.80,0.80,0.75,5000,84,1280.90,4703,0,0.00,0,0.11,1.38,4.36,0.00
1.00,2.00,0.80,0.80,1.00,5000,84,1280.90,4703,0,0.00,0,0.11,1.38,4.36,0.00
1.00,2.00,0.80,0.80,0.00,5000,61,1960.03,4923,0,0.00,0,0.11,1.46,8.09,0.00
1.00,2.00,0.80,0.60,0.00,5000,128,1797.33,4677,0,0.00,0,0.00,1.51,3.62,6.67
1.00,2.00,0.80,0.80,0.25,5000,88,1489.33,4525,0,0.00,0,0.11,1.61,3.58,0.00
1.00,2.00,0.80,0.70,0.50,5000,107,1286.50,4793,0,0.00,0,0.11,1.61,4.55,0.00
1.00,2.00,0.80,0.70,0.75,5000,107,1286.50,4793,0,0.00,0,0.11,1.61,4.55,0.00
1.00,2.00,0.80,0.70,1.00,5000,107,1286.50,4793,0,0.00,0,0.11,1.61,4.55,0.00
1.00,2.00,0.80,0.70,0.00,5000,167,1623.67,4936,0,0.00,0,0.11,1.77,5.26,0.00
1.00,2.00,0.80,0.60,0.25,5000,119,1659.50,4985,0,0.00,0,0.11,1.82,4.70,0.00
1.00,2.00,0.80,0.40,0.00,5000,101,1927.90,4665,0,0.00,0,0.11,1.85,3.43,0.00
1.00,2.00,0.80,0.90,0.50,5000,50,1396.43,4914,0,0.00,0,0.11,1.86,6.15,0.00
1.00,2.00,0.80,0.90,0.75,5000,50,1396.43,4914,0,0.00,0,0.11,1.86,6.15,0.00
1.00,2.00,0.80,0.90,1.00,5000,50,1396.43,4914,0,0.00,0,0.11,1.86,6.15,0.00
1.00,2.00,0.80,0.90,0.25,5000,45,1487.03,4227,0,0.00,0,0.11,1.94,4.40,0.00
1.00,2.00,0.80,0.70,0.25,5000,148,1413.47,4823,0,0.00,0,0.11,2.03,3.65,0.00
1.00,2.00,0.80,0.50,0.00,5000,50,2017.67,4900,0,0.00,0,0.00,2.03,6.93,3.33
1.00,2.00,0.80,0.50,0.25,5000,74,1976.33,4801,0,0.00,0,0.11,2.05,5.14,0.00
1.00,2.00,0.80,0.60,0.50,5000,134,1927.63,4867,0,0.00,0,0.11,2.08,7.60,0.00
1.00,2.00,0.80,0.60,0.75,5000,134,1927.63,4867,0,0.00,0,0.11,2.08,7.60,0.00
1.00,2.00,0.80,0.60,1.00,5000,134,1927.63,4867,0,0.00,0,0.11,2.08,7.60,0.00
1.00,2.00,0.80,0.40,0.25,5000,159,2044.90,3884,0,0.00,0,0.11,2.09,4.17,0.00
1.00,2.00,0.80,0.30,0.00,5000,121,2560.63,4912,0,0.00,0,0.15,2.10,4.62,0.00
1.00,2.00,0.80,0.50,0.50,5000,79,1841.07,4788,0,0.00,0,0.26,2.16,5.33,0.00
1.00,2.00,0.80,0.50,0.75,5000,79,1841.07,4788,0,0.00,0,0.26,2.16,5.33,0.00
1.00,2.00,0.80,0.50,1.00,5000,79,1841.07,4788,0,0.00,0,0.26,2.16,5.33,0.00
1.00,2.00,0.80,0.20,0.50,5000,135,2060.63,4755,0,0.00,0,0.63,2.22,5.93,0.00
1.00,2.00,0.80,0.20,0.75,5000,135,2060.63,4755,0,0.00,0,0.63,2.22,5.93,0.00
1.00,2.00,0.80,0.20,1.00,5000,135,2060.63,4755,0,0.00,0,0.63,2.22,5.93,0.00
1.00,2.00,0.80,0.40,0.50,5000,70,1707.27,4721,0,0.00,0,0.00,2.28,5.93,3.33
1.00,2.00,0.80,0.40,0.75,5000,70,1707.27,4721,0,0.00,0,0.00,2.28,5.93,3.33
1.00,2.00,0.80,0.40,1.00,5000,70,1707.27,4721,0,0.00,0,0.00,2.28,5.93,3.33
1.00,2.00,0.80,0.10,0.00,5000,237,2347.37,4755,0,0.00,0,0.34,2.73,6.49,0.00
1.00,2.00,0.80,0.30,0.50,5000,234,2264.50,4734,0,0.00,0,0.45,2.85,4.96,0.00
1.00,2.00,0.80,0.30,0.75,5000,234,2264.50,4734,0,0.00,0,0.45,2.85,4.96,0.00
1.00,2.00,0.80,0.30,1.00,5000,234,2264.50,4734,0,0.00,0,0.45,2.85,4.96,0.00
1.00,2.00,0.80,0.20,0.00,5000,205,2233.37,4902,0,0.00,0,0.15,2.89,9.02,0.00
1.00,2.00,0.80,0.30,0.25,5000,83,2104.60,4927,0,0.00,0,0.75,2.99,5.52,0.00
1.00,2.00,0.80,0.10,0.25,5000,99,2112.07,4637,0,0.00,0,0.37,3.23,7.42,0.00
1.00,2.00,0.80,0.20,0.25,5000,102,2373.03,4869,0,0.00,0,0.11,3.27,5.96,0.00
1.00,2.00,0.80,0.10,0.50,5000,91,2153.43,4975,0,0.00,0,0.26,3.45,10.36,0.00
1.00,2.00,0.80,0.10,0.75,5000,91,2153.43,4975,0,0.00,0,0.26,3.45,10.36,0.00
1.00,2.00,0.80,0.10,1.00,5000,91,2153.43,4975,0,0.00,0,0.26,3.45,10.36,0.00
1.00,2.00,0.80,0.00,0.00,5000,160,1814.70,4894,0,0.00,0,1.16,4.58,9.28,0.00
