Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.80,5000,215,2221.97,4608,0,0.00,0,0.26,2.79,4.88,0.00
1.00,2.00,0.80,1.00,5000,244,2033.23,4400,0,0.00,0,0.11,2.92,8.54,0.00
1.00,2.00,0.80,0.50,5000,274,2401.90,4499,0,0.00,0,0.26,2.96,8.39,0.00
1.00,2.00,0.80,0.70,5000,114,2293.33,4919,0,0.00,0,0.86,3.15,5.37,0.00
1.00,2.00,0.80,0.90,5000,149,2352.03,4785,0,0.00,0,1.60,3.21,7.94,0.00
1.00,2.00,0.80,0.40,5000,115,1881.90,4932,0,0.00,0,0.63,3.28,7.16,0.00
1.00,2.00,0.80,0.60,5000,71,1964.80,4880,0,0.00,0,0.89,3.56,8.39,0.00
1.00,2.00,0.80,0.20,5000,523,3004.83,4994,0,0.00,0,0.26,3.67,10.59,0.00
1.00,2.00,0.80,0.30,5000,175,2258.67,4915,0,0.00,0,1.45,3.67,9.47,0.00
1.00,2.00,0.80,0.10,5000,153,2097.00,4813,0,0.00,0,0.11,4.13,9.84,0.00
1.00,2.00,0.80,0.00,5000,160,1814.70,4894,0,0.00,0,1.16,4.58,9.28,0.00
