Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.10,5000,245,2403.67,4444,0,0.00,0,0.93,4.15,9.88,0.00
1.00,2.00,0.80,0.20,5000,92,2579.17,4967,0,0.00,0,0.37,4.32,14.39,0.00
1.00,2.00,0.80,0.30,5000,79,2421.43,4979,0,0.00,0,0.11,4.39,10.47,0.00
1.00,2.00,0.80,0.00,5000,160,1814.70,4894,0,0.00,0,1.16,4.58,9.28,0.00
1.00,2.00,0.80,0.90,5000,431,2779.77,4902,0,0.00,0,0.78,4.87,10.40,0.00
1.00,2.00,0.80,0.80,5000,218,2568.33,4971,0,0.00,0,0.93,5.11,10.96,0.00
1.00,2.00,0.80,0.60,5000,151,2614.50,4993,0,0.00,0,1.71,5.11,12.56,0.00
1.00,2.00,0.80,0.50,5000,226,3150.27,4977,0,0.00,0,1.16,5.13,11.93,0.00
1.00,2.00,0.80,0.70,5000,470,2641.83,4896,0,0.00,0,0.11,5.29,10.85,0.00
1.00,2.00,0.80,1.00,5000,290,2527.00,4788,0,0.00,0,1.83,5.43,15.10,0.00
1.00,2.00,0.80,0.40,5000,459,2372.63,4702,0,0.00,0,2.01,5.43,11.55,0.00
