Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.80,5000,205,2128.80,4279,0,0.00,0,1.27,2.43,4.96,0.00
1.00,2.00,0.80,1.00,5000,211,2638.70,4561,0,0.00,0,0.11,2.74,5.63,0.00
1.00,2.00,0.80,0.50,5000,254,2097.40,4695,0,0.00,0,1.27,2.83,4.85,0.00
1.00,2.00,0.80,0.90,5000,840,2466.30,4526,0,0.00,0,1.01,2.89,5.26,0.00
1.00,2.00,0.80,0.40,5000,210,1868.60,4514,0,0.00,0,1.71,2.90,4.96,0.00
1.00,2.00,0.80,0.70,5000,424,2101.10,4192,0,0.00,0,1.27,3.11,4.25,0.00
1.00,2.00,0.80,0.60,5000,1154,2723.20,4744,0,0.00,0,0.37,3.13,5.14,0.00
1.00,2.00,0.80,0.20,5000,146,2391.80,4820,0,0.00,0,0.26,3.25,4.58,0.00
1.00,2.00,0.80,0.30,5000,235,3046.80,4936,0,0.00,0,1.79,3.40,5.96,0.00
1.00,2.00,0.80,0.10,5000,500,1640.50,3524,0,0.00,0,2.20,3.69,7.34,0.00
1.00,2.00,0.80,0.00,5000,160,1767.80,4894,0,0.00,0,2.27,4.09,6.93,0.00
