Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.50,5000,62,2081.30,4991,0,0.00,0,0.26,2.21,3.62,0.00
1.00,2.00,0.80,0.80,5000,41,1421.33,4509,0,0.00,0,1.71,2.37,4.92,0.00
1.00,2.00,0.80,0.40,5000,76,2250.10,4918,0,0.00,0,0.63,2.40,5.44,0.00
1.00,2.00,0.80,0.70,5000,68,2106.40,4649,0,0.00,0,1.38,2.43,5.33,0.00
1.00,2.00,0.80,0.60,5000,106,1828.23,4998,0,0.00,0,0.86,2.44,3.88,0.00
1.00,2.00,0.80,1.00,5000,61,2004.57,4920,0,0.00,0,1.71,2.61,4.03,0.00
1.00,2.00,0.80,0.90,5000,76,1532.33,4978,0,0.00,0,1.86,2.71,5.14,0.00
1.00,2.00,0.80,0.20,5000,131,2176.97,4900,0,0.00,0,0.26,2.76,7.08,0.00
1.00,2.00,0.80,0.10,5000,142,2041.20,4858,0,0.00,0,0.75,2.98,7.45,0.00
1.00,2.00,0.80,0.30,5000,69,1693.63,4930,0,0.00,0,1.16,2.99,8.72,0.00
1.00,2.00,0.80,0.00,5000,160,1814.70,4894,0,0.00,0,1.16,4.58,9.28,0.00
