Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.60,5000,442,3047.30,4641,0,0.00,0,0.89,2.15,3.21,0.00
1.00,2.00,0.80,0.30,5000,615,1950.40,4282,0,0.00,0,0.37,2.18,3.35,0.00
1.00,2.00,0.80,0.90,5000,76,1714.80,4429,0,0.00,0,0.86,2.47,3.62,0.00
1.00,2.00,0.80,0.80,5000,109,2045.80,4548,0,0.00,0,1.86,2.48,3.62,0.00
1.00,2.00,0.80,0.70,5000,168,1974.00,4062,0,0.00,0,1.38,2.49,3.76,0.00
1.00,2.00,0.80,1.00,5000,149,2593.20,4653,0,0.00,0,0.86,2.57,3.76,0.00
1.00,2.00,0.80,0.50,5000,387,1710.20,4187,0,0.00,0,1.98,2.64,4.14,0.00
1.00,2.00,0.80,0.40,5000,89,1109.90,3157,0,0.00,0,1.90,2.68,3.95,0.00
1.00,2.00,0.80,0.10,5000,166,2194.40,4537,0,0.00,0,0.15,2.93,6.93,0.00
1.00,2.00,0.80,0.20,5000,581,2864.80,4349,0,0.00,0,2.20,3.18,4.36,0.00
1.00,2.00,0.80,0.00,5000,160,1767.80,4894,0,0.00,0,2.27,4.09,6.93,0.00
