Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.50,5000,85,1936.40,4870,0,0.00,0,0.26,1.76,2.94,0.00
1.00,2.00,0.80,0.60,5000,121,1652.10,3546,0,0.00,0,0.75,1.90,3.09,0.00
1.00,2.00,0.80,0.70,5000,390,2044.50,4463,0,0.00,0,1.04,1.92,2.50,0.00
1.00,2.00,0.80,0.40,5000,89,2910.10,4800,0,0.00,0,0.37,2.13,3.54,0.00
1.00,2.00,0.80,0.90,5000,187,2309.00,4530,0,0.00,0,1.90,2.29,2.72,0.00
1.00,2.00,0.80,0.30,5000,794,2395.30,4410,0,0.00,0,0.89,2.64,4.14,0.00
1.00,2.00,0.80,0.80,5000,109,1915.20,4084,0,0.00,0,1.57,2.73,4.62,0.00
1.00,2.00,0.80,1.00,5000,128,2400.50,4819,0,0.00,0,2.09,2.86,4.77,0.00
1.00,2.00,0.80,0.20,5000,106,1404.70,3368,0,0.00,0,1.38,2.99,4.51,0.00
1.00,2.00,0.80,0.10,5000,552,2737.40,4899,0,0.00,0,1.60,3.94,9.95,0.00
1.00,2.00,0.80,0.00,5000,160,1767.80,4894,0,0.00,0,2.27,4.09,6.93,0.00
