Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
cycle-cover-msa-patching,1.00,2.00,0.80,0.90,4230,146,2423.34,3558,0,0.00,0,1.24,2.47,3.10,0.00
baseline,1.00,2.00,0.80,0.00,4230,196,2163.80,4091,0,0.00,0,1.45,4.85,10.17,0.00
msa-heuristic,1.00,2.00,0.80,0.40,4230,488,2795.28,4210,0,0.00,0,1.49,4.90,8.39,0.00
cycle-cover,1.00,2.00,0.80,0.90,4230,1655,3451.88,4207,0,0.00,0,4.67,6.35,8.43,0.00
