Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.80,100,29,67.17,98,0,0.00,0,0.00,2.34,8.06,6.67
1.00,2.00,0.80,0.50,100,22,68.33,98,0,0.00,0,0.00,2.41,6.26,13.33
1.00,2.00,0.80,0.30,100,22,60.70,97,0,0.00,0,0.00,2.54,6.26,6.67
1.00,2.00,0.80,0.90,100,23,61.43,92,0,0.00,0,0.00,2.60,7.75,6.67
1.00,2.00,0.80,0.60,100,21,58.70,98,0,0.00,0,0.00,2.75,8.00,3.33
1.00,2.00,0.80,0.00,100,28,62.17,97,0,0.00,0,0.68,2.82,7.75,0.00
1.00,2.00,0.80,0.20,100,20,61.80,99,0,0.00,0,0.12,2.93,6.20,0.00
1.00,2.00,0.80,1.00,100,20,66.60,99,0,0.00,0,0.00,2.94,8.56,10.00
1.00,2.00,0.80,0.70,100,26,62.77,95,0,0.00,0,0.00,3.01,6.76,3.33
1.00,2.00,0.80,0.40,100,27,64.70,97,0,0.00,0,0.12,3.49,9.67,0.00
1.00,2.00,0.80,0.10,100,29,66.70,99,0,0.00,0,0.00,3.56,10.73,3.33
