Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.60,500,48,178.30,377,0,0.00,0,1.30,2.81,5.56,0.00
1.00,2.00,0.80,0.80,500,49,221.10,407,0,0.00,0,1.12,3.07,5.13,0.00
1.00,2.00,0.80,0.40,500,30,177.70,446,0,0.00,0,1.12,3.27,6.10,0.00
1.00,2.00,0.80,0.90,500,19,179.50,492,0,0.00,0,2.04,3.30,5.24,0.00
1.00,2.00,0.80,0.70,500,61,214.90,448,0,0.00,0,1.30,3.49,5.47,0.00
1.00,2.00,0.80,1.00,500,30,156.70,467,0,0.00,0,2.04,4.05,5.56,0.00
1.00,2.00,0.80,0.30,500,113,275.00,496,0,0.00,0,1.80,4.15,9.18,0.00
1.00,2.00,0.80,0.20,500,44,280.30,452,0,0.00,0,1.45,4.37,10.17,0.00
1.00,2.00,0.80,0.10,500,62,264.00,484,0,0.00,0,0.64,4.41,8.31,0.00
1.00,2.00,0.80,0.50,500,94,315.30,480,0,0.00,0,1.30,4.55,10.95,0.00
1.00,2.00,0.80,0.00,500,48,309.70,466,0,0.00,0,2.68,5.49,8.54,0.00
