Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
cycle-cover-msa-patching,1.00,2.00,0.80,0.90,12090,7,136.88,503,0,0.00,0,1.26,2.64,3.41,0.00
cycle-cover,1.00,2.00,0.80,0.90,12090,7,141.86,809,0,0.00,0,1.74,3.11,3.94,0.00
msa-heuristic,1.00,2.00,0.80,0.40,12090,1376,8639.98,11920,0,0.00,0,20.04,21.28,23.25,0.00
baseline,1.00,2.00,0.80,0.00,12090,4148,10044.42,12017,0,0.00,0,19.43,21.33,22.72,0.00
