Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
cycle-cover-patching,1.00,2.00,0.80,1.00,100,0,22.84,97,0,0.00,0,0.13,0.94,1.11,0.00
cycle-cover-msa-patching,1.00,2.00,0.80,0.90,100,9,53.58,97,0,0.00,0,0.13,1.06,1.57,0.00
cycle-cover,1.00,2.00,0.80,0.90,100,37,71.78,99,0,0.00,0,0.13,1.59,5.49,0.00
rooted-msa,1.00,2.00,0.80,0.30,100,24,66.18,99,0,0.00,0,0.00,2.81,6.67,8.00
strict-msa,1.00,2.00,0.80,0.40,100,27,65.44,99,0,0.00,0,0.00,2.90,7.45,6.00
baseline,1.00,2.00,0.80,0.00,100,23,71.50,99,0,0.00,0,0.00,3.85,7.78,2.00
